session_id,customer_cluster,behavior_segment,Revenue
6059,2,High-Value Intent Users,False
6060,1,Moderate Interest Visitors,False
6061,1,Moderate Interest Visitors,False
6062,0,Low Engagement Browsers,False
6063,1,Moderate Interest Visitors,False
6064,1,Moderate Interest Visitors,False
6065,1,Moderate Interest Visitors,False
6066,1,Moderate Interest Visitors,False
6067,1,Moderate Interest Visitors,False
6068,1,Moderate Interest Visitors,False
6069,0,Low Engagement Browsers,False
6070,1,Moderate Interest Visitors,False
6071,1,Moderate Interest Visitors,False
6072,1,Moderate Interest Visitors,True
6073,1,Moderate Interest Visitors,False
6074,2,High-Value Intent Users,True
6075,1,Moderate Interest Visitors,False
6076,2,High-Value Intent Users,False
6077,1,Moderate Interest Visitors,False
6078,1,Moderate Interest Visitors,True
6079,1,Moderate Interest Visitors,False
6080,2,High-Value Intent Users,False
6081,1,Moderate Interest Visitors,True
6082,2,High-Value Intent Users,False
6083,1,Moderate Interest Visitors,False
6084,1,Moderate Interest Visitors,False
6085,2,High-Value Intent Users,False
6086,0,Low Engagement Browsers,False
6087,1,Moderate Interest Visitors,False
6088,2,High-Value Intent Users,False
6089,1,Moderate Interest Visitors,False
6090,1,Moderate Interest Visitors,False
6091,1,Moderate Interest Visitors,True
6092,1,Moderate Interest Visitors,False
6093,2,High-Value Intent Users,False
6094,1,Moderate Interest Visitors,False
6095,1,Moderate Interest Visitors,True
6096,1,Moderate Interest Visitors,False
6097,1,Moderate Interest Visitors,False
6098,1,Moderate Interest Visitors,False
6099,1,Moderate Interest Visitors,False
6100,1,Moderate Interest Visitors,False
6101,1,Moderate Interest Visitors,False
6102,1,Moderate Interest Visitors,False
6103,1,Moderate Interest Visitors,False
6104,0,Low Engagement Browsers,False
6105,2,High-Value Intent Users,False
6106,2,High-Value Intent Users,False
6107,1,Moderate Interest Visitors,True
6108,1,Moderate Interest Visitors,True
6109,2,High-Value Intent Users,False
6110,1,Moderate Interest Visitors,False
6111,1,Moderate Interest Visitors,False
6112,1,Moderate Interest Visitors,False
6113,1,Moderate Interest Visitors,False
6114,2,High-Value Intent Users,False
6115,1,Moderate Interest Visitors,False
6116,1,Moderate Interest Visitors,False
6117,1,Moderate Interest Visitors,False
6118,1,Moderate Interest Visitors,True
6119,2,High-Value Intent Users,False
6120,1,Moderate Interest Visitors,True
6121,1,Moderate Interest Visitors,False
6122,1,Moderate Interest Visitors,False
6123,1,Moderate Interest Visitors,True
6124,1,Moderate Interest Visitors,False
6125,1,Moderate Interest Visitors,False
6126,1,Moderate Interest Visitors,True
6127,1,Moderate Interest Visitors,False
6128,2,High-Value Intent Users,False
6129,2,High-Value Intent Users,False
6130,1,Moderate Interest Visitors,False
6131,1,Moderate Interest Visitors,True
6132,1,Moderate Interest Visitors,False
6133,1,Moderate Interest Visitors,False
6134,1,Moderate Interest Visitors,False
6135,1,Moderate Interest Visitors,False
6136,1,Moderate Interest Visitors,False
6137,1,Moderate Interest Visitors,True
6138,1,Moderate Interest Visitors,False
6139,1,Moderate Interest Visitors,False
6140,1,Moderate Interest Visitors,False
6141,1,Moderate Interest Visitors,False
6142,1,Moderate Interest Visitors,False
6143,1,Moderate Interest Visitors,False
6144,2,High-Value Intent Users,False
6145,1,Moderate Interest Visitors,False
6146,1,Moderate Interest Visitors,True
6147,0,Low Engagement Browsers,False
6148,0,Low Engagement Browsers,False
6149,1,Moderate Interest Visitors,False
6150,1,Moderate Interest Visitors,False
6151,1,Moderate Interest Visitors,False
6152,1,Moderate Interest Visitors,False
6153,1,Moderate Interest Visitors,True
6154,1,Moderate Interest Visitors,True
6155,1,Moderate Interest Visitors,False
6156,2,High-Value Intent Users,True
6157,1,Moderate Interest Visitors,True
6158,2,High-Value Intent Users,True
6159,1,Moderate Interest Visitors,False
6160,1,Moderate Interest Visitors,True
6161,1,Moderate Interest Visitors,False
6162,1,Moderate Interest Visitors,True
6163,2,High-Value Intent Users,False
6164,1,Moderate Interest Visitors,True
6165,1,Moderate Interest Visitors,False
6166,1,Moderate Interest Visitors,False
6167,2,High-Value Intent Users,False
6168,2,High-Value Intent Users,False
6169,1,Moderate Interest Visitors,False
6170,1,Moderate Interest Visitors,False
6171,1,Moderate Interest Visitors,False
6172,1,Moderate Interest Visitors,True
6173,1,Moderate Interest Visitors,False
6174,1,Moderate Interest Visitors,False
6175,0,Low Engagement Browsers,False
6176,1,Moderate Interest Visitors,False
6177,1,Moderate Interest Visitors,False
6178,1,Moderate Interest Visitors,False
6179,1,Moderate Interest Visitors,False
6180,1,Moderate Interest Visitors,False
6181,1,Moderate Interest Visitors,False
6182,1,Moderate Interest Visitors,False
6183,0,Low Engagement Browsers,False
6184,1,Moderate Interest Visitors,True
6185,1,Moderate Interest Visitors,True
6186,2,High-Value Intent Users,True
6187,1,Moderate Interest Visitors,False
6188,2,High-Value Intent Users,False
6189,1,Moderate Interest Visitors,False
6190,1,Moderate Interest Visitors,False
6191,1,Moderate Interest Visitors,True
6192,2,High-Value Intent Users,False
6193,2,High-Value Intent Users,False
6194,1,Moderate Interest Visitors,False
6195,1,Moderate Interest Visitors,False
6196,1,Moderate Interest Visitors,False
6197,1,Moderate Interest Visitors,True
6198,1,Moderate Interest Visitors,False
6199,1,Moderate Interest Visitors,False
6200,1,Moderate Interest Visitors,False
6201,1,Moderate Interest Visitors,False
6202,1,Moderate Interest Visitors,False
6203,2,High-Value Intent Users,False
6204,1,Moderate Interest Visitors,False
6205,1,Moderate Interest Visitors,True
6206,0,Low Engagement Browsers,False
6207,1,Moderate Interest Visitors,True
6208,1,Moderate Interest Visitors,True
6209,1,Moderate Interest Visitors,False
6210,1,Moderate Interest Visitors,False
6211,2,High-Value Intent Users,False
6212,2,High-Value Intent Users,False
6213,1,Moderate Interest Visitors,False
6214,1,Moderate Interest Visitors,False
6215,1,Moderate Interest Visitors,False
6216,2,High-Value Intent Users,False
6217,1,Moderate Interest Visitors,True
6218,1,Moderate Interest Visitors,False
6219,1,Moderate Interest Visitors,False
6220,1,Moderate Interest Visitors,False
6221,1,Moderate Interest Visitors,True
6222,1,Moderate Interest Visitors,True
6223,1,Moderate Interest Visitors,False
6224,1,Moderate Interest Visitors,True
6225,1,Moderate Interest Visitors,True
6226,2,High-Value Intent Users,False
6227,1,Moderate Interest Visitors,True
6228,1,Moderate Interest Visitors,True
6229,1,Moderate Interest Visitors,False
6230,0,Low Engagement Browsers,False
6231,1,Moderate Interest Visitors,False
6232,1,Moderate Interest Visitors,True
6233,1,Moderate Interest Visitors,True
6234,1,Moderate Interest Visitors,False
6235,1,Moderate Interest Visitors,False
6236,0,Low Engagement Browsers,False
6237,2,High-Value Intent Users,False
6238,1,Moderate Interest Visitors,False
6239,2,High-Value Intent Users,False
6240,1,Moderate Interest Visitors,False
6241,1,Moderate Interest Visitors,False
6242,1,Moderate Interest Visitors,False
6243,2,High-Value Intent Users,False
6244,1,Moderate Interest Visitors,True
6245,1,Moderate Interest Visitors,False
6246,1,Moderate Interest Visitors,True
6247,2,High-Value Intent Users,True
6248,1,Moderate Interest Visitors,False
6249,1,Moderate Interest Visitors,False
6250,2,High-Value Intent Users,False
6251,1,Moderate Interest Visitors,False
6252,2,High-Value Intent Users,True
6253,1,Moderate Interest Visitors,True
6254,1,Moderate Interest Visitors,False
6255,2,High-Value Intent Users,False
6256,1,Moderate Interest Visitors,False
6257,0,Low Engagement Browsers,False
6258,1,Moderate Interest Visitors,False
6259,1,Moderate Interest Visitors,False
6260,1,Moderate Interest Visitors,False
6261,1,Moderate Interest Visitors,False
6262,2,High-Value Intent Users,False
6263,1,Moderate Interest Visitors,False
6264,1,Moderate Interest Visitors,False
6265,1,Moderate Interest Visitors,False
6266,1,Moderate Interest Visitors,False
6267,1,Moderate Interest Visitors,False
6268,1,Moderate Interest Visitors,False
6269,1,Moderate Interest Visitors,False
6270,1,Moderate Interest Visitors,False
6271,1,Moderate Interest Visitors,False
6272,1,Moderate Interest Visitors,False
6273,1,Moderate Interest Visitors,False
6274,1,Moderate Interest Visitors,False
6275,1,Moderate Interest Visitors,True
6276,1,Moderate Interest Visitors,True
6277,2,High-Value Intent Users,True
6278,1,Moderate Interest Visitors,False
6279,1,Moderate Interest Visitors,False
6280,1,Moderate Interest Visitors,False
6281,1,Moderate Interest Visitors,False
6282,1,Moderate Interest Visitors,False
6283,1,Moderate Interest Visitors,False
6284,0,Low Engagement Browsers,False
6285,2,High-Value Intent Users,False
6286,2,High-Value Intent Users,True
6287,1,Moderate Interest Visitors,False
6288,1,Moderate Interest Visitors,False
6289,1,Moderate Interest Visitors,True
6290,0,Low Engagement Browsers,False
6291,1,Moderate Interest Visitors,False
6292,1,Moderate Interest Visitors,False
6293,1,Moderate Interest Visitors,False
6294,1,Moderate Interest Visitors,False
6295,1,Moderate Interest Visitors,False
6296,1,Moderate Interest Visitors,False
6297,1,Moderate Interest Visitors,False
6298,1,Moderate Interest Visitors,False
6299,1,Moderate Interest Visitors,False
6300,1,Moderate Interest Visitors,False
6301,1,Moderate Interest Visitors,False
6302,1,Moderate Interest Visitors,True
6303,1,Moderate Interest Visitors,False
6304,2,High-Value Intent Users,False
6305,1,Moderate Interest Visitors,False
6306,1,Moderate Interest Visitors,True
6307,1,Moderate Interest Visitors,False
6308,1,Moderate Interest Visitors,False
6309,1,Moderate Interest Visitors,False
6310,1,Moderate Interest Visitors,False
6311,1,Moderate Interest Visitors,False
6312,1,Moderate Interest Visitors,False
6313,1,Moderate Interest Visitors,True
6314,1,Moderate Interest Visitors,False
6315,1,Moderate Interest Visitors,False
6316,1,Moderate Interest Visitors,False
6317,1,Moderate Interest Visitors,False
6318,1,Moderate Interest Visitors,True
6319,1,Moderate Interest Visitors,False
6320,1,Moderate Interest Visitors,False
6321,1,Moderate Interest Visitors,True
6322,1,Moderate Interest Visitors,False
6323,1,Moderate Interest Visitors,False
6324,1,Moderate Interest Visitors,True
6325,1,Moderate Interest Visitors,False
6326,1,Moderate Interest Visitors,True
6327,1,Moderate Interest Visitors,False
6328,2,High-Value Intent Users,False
6329,1,Moderate Interest Visitors,False
6330,1,Moderate Interest Visitors,False
6331,1,Moderate Interest Visitors,False
6332,0,Low Engagement Browsers,False
6333,1,Moderate Interest Visitors,True
6334,1,Moderate Interest Visitors,False
6335,1,Moderate Interest Visitors,False
6336,2,High-Value Intent Users,False
6337,2,High-Value Intent Users,True
6338,1,Moderate Interest Visitors,False
6339,1,Moderate Interest Visitors,False
6340,2,High-Value Intent Users,False
6341,1,Moderate Interest Visitors,False
6342,1,Moderate Interest Visitors,False
6343,1,Moderate Interest Visitors,False
6344,1,Moderate Interest Visitors,False
6345,1,Moderate Interest Visitors,False
6346,1,Moderate Interest Visitors,True
6347,1,Moderate Interest Visitors,False
6348,0,Low Engagement Browsers,True
6349,1,Moderate Interest Visitors,False
6350,1,Moderate Interest Visitors,False
6351,1,Moderate Interest Visitors,False
6352,1,Moderate Interest Visitors,False
6353,1,Moderate Interest Visitors,False
6354,1,Moderate Interest Visitors,False
6355,1,Moderate Interest Visitors,True
6356,1,Moderate Interest Visitors,True
6357,1,Moderate Interest Visitors,False
6358,1,Moderate Interest Visitors,False
6359,2,High-Value Intent Users,False
6360,1,Moderate Interest Visitors,False
6361,1,Moderate Interest Visitors,False
6362,1,Moderate Interest Visitors,False
6363,1,Moderate Interest Visitors,False
6364,1,Moderate Interest Visitors,True
6365,1,Moderate Interest Visitors,False
6366,1,Moderate Interest Visitors,False
6367,2,High-Value Intent Users,True
6368,1,Moderate Interest Visitors,False
6369,2,High-Value Intent Users,False
6370,1,Moderate Interest Visitors,False
6371,1,Moderate Interest Visitors,False
6372,2,High-Value Intent Users,False
6373,1,Moderate Interest Visitors,False
6374,1,Moderate Interest Visitors,False
6375,0,Low Engagement Browsers,False
6376,1,Moderate Interest Visitors,True
6377,2,High-Value Intent Users,False
6378,1,Moderate Interest Visitors,False
6379,1,Moderate Interest Visitors,False
6380,0,Low Engagement Browsers,False
6381,1,Moderate Interest Visitors,False
6382,2,High-Value Intent Users,True
6383,1,Moderate Interest Visitors,False
6384,1,Moderate Interest Visitors,True
6385,1,Moderate Interest Visitors,False
6386,1,Moderate Interest Visitors,False
6387,1,Moderate Interest Visitors,False
6388,2,High-Value Intent Users,False
6389,2,High-Value Intent Users,False
6390,0,Low Engagement Browsers,False
6391,1,Moderate Interest Visitors,True
6392,2,High-Value Intent Users,True
6393,1,Moderate Interest Visitors,False
6394,1,Moderate Interest Visitors,False
6395,1,Moderate Interest Visitors,False
6396,1,Moderate Interest Visitors,False
6397,1,Moderate Interest Visitors,False
6398,1,Moderate Interest Visitors,False
6399,1,Moderate Interest Visitors,False
6400,1,Moderate Interest Visitors,False
6401,1,Moderate Interest Visitors,False
6402,2,High-Value Intent Users,False
6403,2,High-Value Intent Users,False
6404,1,Moderate Interest Visitors,False
6405,1,Moderate Interest Visitors,False
6406,1,Moderate Interest Visitors,False
6407,1,Moderate Interest Visitors,False
6408,1,Moderate Interest Visitors,False
6409,1,Moderate Interest Visitors,True
6410,1,Moderate Interest Visitors,False
6411,1,Moderate Interest Visitors,False
6412,1,Moderate Interest Visitors,False
6413,1,Moderate Interest Visitors,False
6414,2,High-Value Intent Users,False
6415,1,Moderate Interest Visitors,False
6416,1,Moderate Interest Visitors,True
6417,1,Moderate Interest Visitors,False
6418,1,Moderate Interest Visitors,False
6419,1,Moderate Interest Visitors,False
6420,1,Moderate Interest Visitors,True
6421,1,Moderate Interest Visitors,False
6422,0,Low Engagement Browsers,False
6423,1,Moderate Interest Visitors,False
6424,1,Moderate Interest Visitors,False
6425,1,Moderate Interest Visitors,False
6426,2,High-Value Intent Users,False
6427,1,Moderate Interest Visitors,False
6428,2,High-Value Intent Users,False
6429,1,Moderate Interest Visitors,False
6430,1,Moderate Interest Visitors,False
6431,0,Low Engagement Browsers,False
6432,1,Moderate Interest Visitors,False
6433,1,Moderate Interest Visitors,False
6434,1,Moderate Interest Visitors,False
6435,2,High-Value Intent Users,False
6436,1,Moderate Interest Visitors,True
6437,1,Moderate Interest Visitors,False
6438,1,Moderate Interest Visitors,True
6439,1,Moderate Interest Visitors,False
6440,1,Moderate Interest Visitors,False
6441,1,Moderate Interest Visitors,False
6442,1,Moderate Interest Visitors,False
6443,1,Moderate Interest Visitors,False
6444,1,Moderate Interest Visitors,False
6445,1,Moderate Interest Visitors,False
6446,1,Moderate Interest Visitors,False
6447,1,Moderate Interest Visitors,False
6448,1,Moderate Interest Visitors,False
6449,2,High-Value Intent Users,False
6450,1,Moderate Interest Visitors,False
6451,1,Moderate Interest Visitors,False
6452,1,Moderate Interest Visitors,False
6453,0,Low Engagement Browsers,False
6454,1,Moderate Interest Visitors,True
6455,1,Moderate Interest Visitors,False
6456,1,Moderate Interest Visitors,True
6457,1,Moderate Interest Visitors,False
6458,1,Moderate Interest Visitors,False
6459,1,Moderate Interest Visitors,False
6460,2,High-Value Intent Users,True
6461,1,Moderate Interest Visitors,False
6462,1,Moderate Interest Visitors,True
6463,1,Moderate Interest Visitors,False
6464,2,High-Value Intent Users,False
6465,2,High-Value Intent Users,False
6466,1,Moderate Interest Visitors,False
6467,1,Moderate Interest Visitors,False
6468,1,Moderate Interest Visitors,False
6469,1,Moderate Interest Visitors,False
6470,1,Moderate Interest Visitors,False
6471,1,Moderate Interest Visitors,False
6472,1,Moderate Interest Visitors,False
6473,1,Moderate Interest Visitors,False
6474,2,High-Value Intent Users,False
6475,1,Moderate Interest Visitors,False
6476,1,Moderate Interest Visitors,True
6477,1,Moderate Interest Visitors,False
6478,1,Moderate Interest Visitors,True
6479,1,Moderate Interest Visitors,False
6480,1,Moderate Interest Visitors,False
6481,1,Moderate Interest Visitors,False
6482,2,High-Value Intent Users,False
6483,2,High-Value Intent Users,True
6484,1,Moderate Interest Visitors,False
6485,1,Moderate Interest Visitors,False
6486,1,Moderate Interest Visitors,False
6487,1,Moderate Interest Visitors,False
6488,1,Moderate Interest Visitors,False
6489,1,Moderate Interest Visitors,False
6490,1,Moderate Interest Visitors,False
6491,1,Moderate Interest Visitors,False
6492,0,Low Engagement Browsers,False
6493,1,Moderate Interest Visitors,True
6494,1,Moderate Interest Visitors,False
6495,1,Moderate Interest Visitors,False
6496,1,Moderate Interest Visitors,False
6497,1,Moderate Interest Visitors,False
6498,1,Moderate Interest Visitors,True
6499,1,Moderate Interest Visitors,False
6500,1,Moderate Interest Visitors,False
6501,1,Moderate Interest Visitors,False
6502,1,Moderate Interest Visitors,True
6503,1,Moderate Interest Visitors,False
6504,1,Moderate Interest Visitors,False
6505,1,Moderate Interest Visitors,False
6506,1,Moderate Interest Visitors,False
6507,2,High-Value Intent Users,False
6508,1,Moderate Interest Visitors,False
6509,1,Moderate Interest Visitors,False
6510,1,Moderate Interest Visitors,False
6511,2,High-Value Intent Users,False
6512,1,Moderate Interest Visitors,True
6513,1,Moderate Interest Visitors,False
6514,1,Moderate Interest Visitors,False
6515,1,Moderate Interest Visitors,False
6516,2,High-Value Intent Users,False
6517,1,Moderate Interest Visitors,False
6518,2,High-Value Intent Users,False
6519,1,Moderate Interest Visitors,False
6520,1,Moderate Interest Visitors,False
6521,1,Moderate Interest Visitors,False
6522,2,High-Value Intent Users,False
6523,1,Moderate Interest Visitors,False
6524,1,Moderate Interest Visitors,False
6525,1,Moderate Interest Visitors,False
6526,0,Low Engagement Browsers,False
6527,1,Moderate Interest Visitors,False
6528,2,High-Value Intent Users,True
6529,1,Moderate Interest Visitors,True
6530,1,Moderate Interest Visitors,True
6531,1,Moderate Interest Visitors,True
6532,1,Moderate Interest Visitors,True
6533,1,Moderate Interest Visitors,False
6534,2,High-Value Intent Users,True
6535,1,Moderate Interest Visitors,False
6536,1,Moderate Interest Visitors,False
6537,1,Moderate Interest Visitors,False
6538,1,Moderate Interest Visitors,False
6539,1,Moderate Interest Visitors,False
6540,1,Moderate Interest Visitors,False
6541,1,Moderate Interest Visitors,True
6542,1,Moderate Interest Visitors,False
6543,1,Moderate Interest Visitors,False
6544,1,Moderate Interest Visitors,False
6545,0,Low Engagement Browsers,False
6546,1,Moderate Interest Visitors,False
6547,1,Moderate Interest Visitors,False
6548,1,Moderate Interest Visitors,False
6549,1,Moderate Interest Visitors,False
6550,1,Moderate Interest Visitors,False
6551,1,Moderate Interest Visitors,False
6552,1,Moderate Interest Visitors,False
6553,1,Moderate Interest Visitors,False
6554,1,Moderate Interest Visitors,False
6555,2,High-Value Intent Users,False
6556,2,High-Value Intent Users,True
6557,1,Moderate Interest Visitors,False
6558,0,Low Engagement Browsers,False
6559,1,Moderate Interest Visitors,False
6560,2,High-Value Intent Users,True
6561,1,Moderate Interest Visitors,True
6562,2,High-Value Intent Users,False
6563,1,Moderate Interest Visitors,False
6564,1,Moderate Interest Visitors,False
6565,1,Moderate Interest Visitors,True
6566,1,Moderate Interest Visitors,False
6567,1,Moderate Interest Visitors,False
6568,1,Moderate Interest Visitors,False
6569,1,Moderate Interest Visitors,False
6570,0,Low Engagement Browsers,False
6571,1,Moderate Interest Visitors,False
6572,1,Moderate Interest Visitors,False
6573,1,Moderate Interest Visitors,True
6574,1,Moderate Interest Visitors,False
6575,1,Moderate Interest Visitors,False
6576,1,Moderate Interest Visitors,False
6577,1,Moderate Interest Visitors,False
6578,1,Moderate Interest Visitors,True
6579,1,Moderate Interest Visitors,False
6580,1,Moderate Interest Visitors,False
6581,2,High-Value Intent Users,True
6582,1,Moderate Interest Visitors,True
6583,1,Moderate Interest Visitors,False
6584,0,Low Engagement Browsers,False
6585,1,Moderate Interest Visitors,False
6586,2,High-Value Intent Users,False
6587,1,Moderate Interest Visitors,True
6588,1,Moderate Interest Visitors,False
6589,2,High-Value Intent Users,False
6590,1,Moderate Interest Visitors,False
6591,1,Moderate Interest Visitors,False
6592,1,Moderate Interest Visitors,False
6593,1,Moderate Interest Visitors,False
6594,1,Moderate Interest Visitors,True
6595,1,Moderate Interest Visitors,False
6596,1,Moderate Interest Visitors,False
6597,1,Moderate Interest Visitors,False
6598,1,Moderate Interest Visitors,True
6599,2,High-Value Intent Users,False
6600,2,High-Value Intent Users,False
6601,1,Moderate Interest Visitors,False
6602,1,Moderate Interest Visitors,False
6603,1,Moderate Interest Visitors,False
6604,2,High-Value Intent Users,False
6605,0,Low Engagement Browsers,False
6606,2,High-Value Intent Users,False
6607,1,Moderate Interest Visitors,True
6608,1,Moderate Interest Visitors,False
6609,1,Moderate Interest Visitors,True
6610,1,Moderate Interest Visitors,False
6611,1,Moderate Interest Visitors,False
6612,1,Moderate Interest Visitors,False
6613,1,Moderate Interest Visitors,False
6614,1,Moderate Interest Visitors,True
6615,0,Low Engagement Browsers,True
6616,1,Moderate Interest Visitors,False
6617,0,Low Engagement Browsers,False
6618,1,Moderate Interest Visitors,False
6619,1,Moderate Interest Visitors,False
6620,1,Moderate Interest Visitors,False
6621,1,Moderate Interest Visitors,False
6622,1,Moderate Interest Visitors,True
6623,2,High-Value Intent Users,False
6624,1,Moderate Interest Visitors,False
6625,1,Moderate Interest Visitors,False
6626,1,Moderate Interest Visitors,True
6627,1,Moderate Interest Visitors,False
6628,2,High-Value Intent Users,False
6629,1,Moderate Interest Visitors,False
6630,1,Moderate Interest Visitors,False
6631,0,Low Engagement Browsers,False
6632,1,Moderate Interest Visitors,False
6633,0,Low Engagement Browsers,False
6634,2,High-Value Intent Users,False
6635,1,Moderate Interest Visitors,True
6636,1,Moderate Interest Visitors,False
6637,1,Moderate Interest Visitors,False
6638,1,Moderate Interest Visitors,False
6639,1,Moderate Interest Visitors,False
6640,1,Moderate Interest Visitors,False
6641,2,High-Value Intent Users,False
6642,2,High-Value Intent Users,False
6643,2,High-Value Intent Users,True
6644,1,Moderate Interest Visitors,False
6645,1,Moderate Interest Visitors,False
6646,1,Moderate Interest Visitors,False
6647,1,Moderate Interest Visitors,False
6648,2,High-Value Intent Users,False
6649,1,Moderate Interest Visitors,False
6650,1,Moderate Interest Visitors,False
6651,1,Moderate Interest Visitors,True
6652,1,Moderate Interest Visitors,False
6653,1,Moderate Interest Visitors,True
6654,1,Moderate Interest Visitors,False
6655,1,Moderate Interest Visitors,False
6656,2,High-Value Intent Users,False
6657,2,High-Value Intent Users,False
6658,0,Low Engagement Browsers,False
6659,1,Moderate Interest Visitors,False
6660,1,Moderate Interest Visitors,True
6661,1,Moderate Interest Visitors,False
6662,1,Moderate Interest Visitors,False
6663,1,Moderate Interest Visitors,False
6664,2,High-Value Intent Users,False
6665,1,Moderate Interest Visitors,False
6666,1,Moderate Interest Visitors,True
6667,1,Moderate Interest Visitors,False
6668,1,Moderate Interest Visitors,True
6669,1,Moderate Interest Visitors,False
6670,0,Low Engagement Browsers,False
6671,2,High-Value Intent Users,False
6672,2,High-Value Intent Users,False
6673,0,Low Engagement Browsers,False
6674,1,Moderate Interest Visitors,False
6675,1,Moderate Interest Visitors,True
6676,1,Moderate Interest Visitors,False
6677,2,High-Value Intent Users,False
6678,1,Moderate Interest Visitors,False
6679,1,Moderate Interest Visitors,False
6680,1,Moderate Interest Visitors,False
6681,1,Moderate Interest Visitors,False
6682,1,Moderate Interest Visitors,True
6683,1,Moderate Interest Visitors,True
6684,2,High-Value Intent Users,False
6685,2,High-Value Intent Users,False
6686,1,Moderate Interest Visitors,False
6687,1,Moderate Interest Visitors,False
6688,1,Moderate Interest Visitors,False
6689,1,Moderate Interest Visitors,False
6690,1,Moderate Interest Visitors,False
6691,1,Moderate Interest Visitors,False
6692,1,Moderate Interest Visitors,False
6693,1,Moderate Interest Visitors,False
6694,2,High-Value Intent Users,False
6695,1,Moderate Interest Visitors,False
6696,2,High-Value Intent Users,False
6697,1,Moderate Interest Visitors,False
6698,1,Moderate Interest Visitors,True
6699,0,Low Engagement Browsers,False
6700,1,Moderate Interest Visitors,False
6701,1,Moderate Interest Visitors,False
6702,2,High-Value Intent Users,False
6703,1,Moderate Interest Visitors,False
6704,1,Moderate Interest Visitors,False
6705,1,Moderate Interest Visitors,True
6706,1,Moderate Interest Visitors,False
6707,1,Moderate Interest Visitors,False
6708,2,High-Value Intent Users,True
6709,1,Moderate Interest Visitors,False
6710,0,Low Engagement Browsers,False
6711,1,Moderate Interest Visitors,False
6712,2,High-Value Intent Users,False
6713,1,Moderate Interest Visitors,False
6714,1,Moderate Interest Visitors,True
6715,1,Moderate Interest Visitors,False
6716,0,Low Engagement Browsers,False
6717,2,High-Value Intent Users,False
6718,1,Moderate Interest Visitors,False
6719,1,Moderate Interest Visitors,False
6720,1,Moderate Interest Visitors,False
6721,1,Moderate Interest Visitors,True
6722,1,Moderate Interest Visitors,True
6723,1,Moderate Interest Visitors,False
6724,2,High-Value Intent Users,True
6725,0,Low Engagement Browsers,False
6726,1,Moderate Interest Visitors,False
6727,1,Moderate Interest Visitors,True
6728,0,Low Engagement Browsers,False
6729,1,Moderate Interest Visitors,False
6730,1,Moderate Interest Visitors,False
6731,1,Moderate Interest Visitors,True
6732,1,Moderate Interest Visitors,False
6733,1,Moderate Interest Visitors,False
6734,2,High-Value Intent Users,False
6735,2,High-Value Intent Users,False
6736,1,Moderate Interest Visitors,False
6737,1,Moderate Interest Visitors,False
6738,1,Moderate Interest Visitors,True
6739,2,High-Value Intent Users,False
6740,1,Moderate Interest Visitors,False
6741,1,Moderate Interest Visitors,False
6742,0,Low Engagement Browsers,False
6743,1,Moderate Interest Visitors,False
6744,1,Moderate Interest Visitors,False
6745,0,Low Engagement Browsers,False
6746,2,High-Value Intent Users,False
6747,1,Moderate Interest Visitors,False
6748,2,High-Value Intent Users,False
6749,2,High-Value Intent Users,False
6750,1,Moderate Interest Visitors,False
6751,2,High-Value Intent Users,False
6752,1,Moderate Interest Visitors,False
6753,2,High-Value Intent Users,False
6754,1,Moderate Interest Visitors,False
6755,1,Moderate Interest Visitors,True
6756,1,Moderate Interest Visitors,False
6757,1,Moderate Interest Visitors,False
6758,1,Moderate Interest Visitors,False
6759,1,Moderate Interest Visitors,False
6760,1,Moderate Interest Visitors,False
6761,1,Moderate Interest Visitors,False
6762,1,Moderate Interest Visitors,False
6763,2,High-Value Intent Users,False
6764,1,Moderate Interest Visitors,False
6765,1,Moderate Interest Visitors,False
6766,1,Moderate Interest Visitors,False
6767,2,High-Value Intent Users,True
6768,1,Moderate Interest Visitors,False
6769,1,Moderate Interest Visitors,False
6770,1,Moderate Interest Visitors,False
6771,0,Low Engagement Browsers,False
6772,1,Moderate Interest Visitors,False
6773,1,Moderate Interest Visitors,False
6774,1,Moderate Interest Visitors,False
6775,2,High-Value Intent Users,False
6776,1,Moderate Interest Visitors,False
6777,2,High-Value Intent Users,False
6778,1,Moderate Interest Visitors,True
6779,1,Moderate Interest Visitors,False
6780,1,Moderate Interest Visitors,False
6781,1,Moderate Interest Visitors,False
6782,1,Moderate Interest Visitors,False
6783,2,High-Value Intent Users,False
6784,2,High-Value Intent Users,False
6785,2,High-Value Intent Users,False
6786,1,Moderate Interest Visitors,False
6787,1,Moderate Interest Visitors,True
6788,1,Moderate Interest Visitors,False
6789,1,Moderate Interest Visitors,False
6790,1,Moderate Interest Visitors,False
6791,1,Moderate Interest Visitors,False
6792,1,Moderate Interest Visitors,True
6793,1,Moderate Interest Visitors,True
6794,1,Moderate Interest Visitors,False
6795,1,Moderate Interest Visitors,True
6796,1,Moderate Interest Visitors,False
6797,1,Moderate Interest Visitors,False
6798,1,Moderate Interest Visitors,False
6799,1,Moderate Interest Visitors,False
6800,2,High-Value Intent Users,False
6801,2,High-Value Intent Users,False
6802,1,Moderate Interest Visitors,True
6803,1,Moderate Interest Visitors,False
6804,1,Moderate Interest Visitors,False
6805,1,Moderate Interest Visitors,True
6806,1,Moderate Interest Visitors,False
6807,1,Moderate Interest Visitors,True
6808,2,High-Value Intent Users,False
6809,1,Moderate Interest Visitors,True
